placeID,placeName,website
1586,Biblioteca Hemeroteca,
1587,Military Institute of History and Culture,
1588,FILE AND LIBRARY FRANCISCO ZABALBURU,http://www.archivozabalburu.com/
1589,Biblioteca Cisneros,https://www.cescisneros.es/cisneros/biblioteca/
1590,Red de Bibliotecas y Archivos del CSIC,http://bibliotecas.csic.es/
1591,Biblioteca Pública Municipal San Blas,https://bibliotecas.madrid.es/portales/bibliotecas/es/Informacion-y-servicios/Busca-tu-biblioteca/Biblioteca-Publica-Municipal-San-Blas-San-Blas-Canillejas-/?vgnextfmt=default&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD&vgnextchannel=200b8e7a1f1d3510VgnVCM1000008a4a900aRCRD
1592,Miguel Delibes Public Library,https://bibliotecas.madrid.es/portales/bibliotecas/es/Informacion-y-servicios/Busca-tu-biblioteca/Biblioteca-Publica-Municipal-Miguel-Delibes-Moratalaz-/?vgnextfmt=default&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD&vgnextchannel=200b8e7a1f1d3510VgnVCM1000008a4a900aRCRD
1593,Library of the Faculty of Informatics,http://biblioteca.ucm.es/fdi
1594,Perrachica,https://glhrestaurants.com/l/restaurantes/perrachica/
1595,DISCOTECA LA FARRA,
1596,Discoteca Capricho,https://salacapricho.com/
1597,Oh My Club Madrid,http://ohmyclub.es/
1598,Marmara,
1599,Millenium Disco Pub,
1600,Posh Club,http://www.poshclub.es/
1601,Teledisko,
1602,NEXT Clubbing,https://www.nextclubbing.com/
1603,Gabana Music Club,http://www.gabana.es/
1604,4K Disco,
1605,Discoteca Heat,
1606,Discoteca Faces Latina,
1607,DISCOTECA MARXA LATINA,
1608,Discoteca Otra Noche 3.0,
1609,Discoteca Gunilla Club,https://www.gunilla1882.com/?utm_source=google&utm_medium=maps&utm_campaign=gmb
1610,Discoteca Serrano 41,https://www.facebook.com/discotecaserrano41
1611,B12 The Bar Lab,https://www.b12madrid.com/
1612,DISCOTECA ZOE,
1613,Discoteca Azúcar,http://www.azucarsalsadisco.com/
1614,GIFT Y GOURMET Y SAVAI DISCOTECA,
1615,Strong Disco,https://the-strong-drink-pub-latino.negocio.site/
1616,Studio 29 - Discoteca en Chamberí,https://studio29discoteca.com/
1617,Luxury Club,https://instagram.com/discopubgnesis?igshid=ZDdkNTZiNTM=
1618,Discoteca Comodoro,
1619,Rubicon | Discoteca Madrid,https://www.rubicon-madrid.com/?utm_source=GMB&utm_medium=gmb&utm_campaign=gmb&utm_id=web
1620,Kube Madrid,https://www.kubemadrid.es/
1621,Panda Club Madrid,https://pandamadrid.com/
1622,Planet Club,https://www.planetclub.es/
1623,Nazca Events Club,https://www.nazcaclub.es/
1624,La Discoteca,
1625,Cuenca Club,http://cuencaclub.es/
1626,Bar Restaurant Avieira,
1627,Restaurante Sabor León,
1628,Cafeteria Fereva,
1629,PANOCHA,http://www.panochamadrid.com/
1630,La Desayunería,http://www.ladesayuneria.com/
1631,Santagloria Coffee & Bakery,http://www.santagloria.com/
1632,Azucar Morena Pastelería,https://www.instagram.com/azucarmorenamadrid
1633,Obrador Toma Pastel,https://obradortomapastel.es/
1634,D.Baker,
1635,Antojos Gallery | Tartas de Queso,https://www.antojosgallery.com/?srsltid=AfmBOoqOsoKCVTY9QvBv8of0uC3qdownWFOKNwJNkY56Gy7pAX3Om58_
1636,Pastelería calabona,
1637,Antojitos Repostería Artesanal,http://www.tusantojitos.com/
1638,Volvemos pasteleria,
1639,Pasteleria Artesana Maria Candelas,
1640,Pastelería Mallorca | Aviador Zorita,https://www.pasteleria-mallorca.com/listado-de-tiendas?utm_source=GMB&utm_medium=gmb
1641,Renfe Atocha,
1642,Ramón y Cajal,
1643,Recoletos,
1644,Madrid Chamartín-Clara Campoamor,
1645,Cercanias station Recoletos,
1646,Sol,
1647,Nuevos Ministerios,
1648,Estación Madrid - Puerta de Atocha,https://www.renfe.com/es/es
1649,Estación de Nuevos Ministerios,
1650,Estación de Madrid-Chamartín-Clara Campoamor,
1651,Renfe Chamartín,http://www.renfe.com/
1652,Nuevos Ministerios - Cercanías,
1653,Metro San Bernardo,
1654,Estación de San Bernardo,
1655,Fuencarral,http://www.renfe.com/viajeros/cercanias/madrid/lineas/index.html
1656,Moncloa,http://www.crtm.es/tu-transporte-publico/intercambiadores/grandes-intercambiadores/90_14.aspx
1657,Alcobendas,
1658,Príncipe Pío,https://www.crtm.es/tu-transporte-publico/intercambiadores/grandes-intercambiadores/90_18.aspx
1659,Estacion de tren,
1660,Alonso Martínez,
1661,Vallehermoso - Cea Bermúdez,
1662,Pirámides,
1663,Alberto Aguilera - Galileo,
1664,Estación de Sol,
1665,Llano Castellano-Fco.Sancha,
1666,Metro Nuevos Ministerios,
1667,Ascensor Cercanias Recoletos,
1668,Llano Castellano - Francisco Sancha,
1669,Estación de Tribunal,
1670,Estación de Argüelles,
1671,Fuencarral Cercanías,
1672,Majadahonda,
1673,San Bernardo - Dos de Mayo,
1674,Chamartín,
1675,Cercanias Nuevos Ministerios Acceso Paseo De La Castellana,
1676,Pitis,
1677,Gran Vía,http://www.metromadrid.es/
1678,Delicias,https://www.renfe-sncf.com/rw-en/services/stations/Pages/zaragoza-delicias.aspx
1679,Alonso Cano - Ríos Rosas,
1680,Nuevos Ministerios Cercanías,
1681,Metro Gran Vía,
1682,Renfe manufacture and maintenance,http://renfe.es/
1683,Pub El Tren,https://pub-el-tren.eatbu.com/
1684,Metro Islas Filipinas,
1685,Entrada al Metro de Fuencarral,https://www.metromadrid.es/es/viaja_en_metro/red_de_metro/estaciones/Fuencarral.html
1686,Méndez Álvaro Renfe,
1687,[Renfe Cercanías] Orcasitas (C-5),https://www.renfe.com/es/es/cercanias/cercanias-madrid
1688,Estación de Delicias,
1689,Atocha,https://www.metromadrid.es/es/linea/linea-1#estacion-116
1690,Mirasierra-Paco de Lucía,
1691,Ctra.Colmenar-Hospital Ramon Y Cajal,
1692,Pirámides Cercanias,
1693,Orcasitas,https://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_52.aspx
1694,Metro Plaza España Salida Ascensor,
1695,Gran Vía - Plaza de España,
1696,Estación de Atocha,
1697,Hospital Ramón Y Cajal,
1698,Plaza de España - Terminal,
1699,Hospital Ramón Y Cajal - Consultas,
1700,Asamblea de Madrid-Entrevías,
1701,Cercanías Renfe,
1702,Valdelasfuentes,
1703,Entrevías Cercanías,
1704,Av.Ciudad de Barcelona-Est. Atocha,
1705,El Pozo,
1706,[Renfe Cercanías] Valdebebas (C1),https://renfe.com/
1707,Vallecas,
1708,Valdebebas,http://www.crtm.es/tu-transporte-publico/cercanias-renfe/estaciones/5_144.aspx
1709,Sierra de Guadalupe,
1710,Metro Príncipe Pio,
1711,Tres Cantos,http://www.renfe.com/
1712,Las Rozas,
1713,Cafe de la Estación Nuevos Ministerios,
1714,Estación de Acacias / Embajadores,
1715,Pirámides Cercanías,
1716,Santa Eugenia,
1717,Estación de Aravaca,
1718,Estación cercanías Alcobendas - San Sebastián de los Reyes,
1719,WC Chamartín Cercanias túnel,
1720,Iglesia,
1721,Metro Begoña,
1722,metro quevedo,
1723,San Bernardo,
1724,Bilbao,
1725,Metro De Madrid S A,
1726,Metro Madrid Bibao,
1727,"Cigar Shop Magallanes Estanco Habanos Oficial Madrid, Spain",https://magallanes.store/
1728,Metro Bilbao,
1729,metro,
1730,Begoña,
1731,Tribunal,
1732,"Subestación eléctrica de Metro en Quevedo,Madrid",
1733,Alonso Cano,
1734,Ascensor Metro Begoña,
1735,Canal,
1736,Valdeacederas,
1737,Ópera,
1738,METRO,
1739,Gregorio Marañón,
1740,Bicimad,
1741,Santiago Bernabeu,
1742,Ríos Rosas,
1743,Islas Filipinas,
1744,Burger King,https://www.burgerking.es/home?utm_source=gmb&utm_medium=local_seo_home&utm_campaign=tracking_seo
1745,metro Begoña,
1746,Aseo público / Public Toilet,
1747,Fotomatón - Foto Carnet - Tecnotron,https://www.tecnotron.es/
1748,Metro Argüelles,
1749,Metro Colón,
1750,Superbly Located Apartment Bilbao Metro Station,
1751,Noviciado,
1752,metro rios rosas,
1753,Ciudad Universitaria,
1754,"Bravo Murillo 9, corrala histórica junto al metro Quevedo - One-Bedroom Apartment",https://br.bluepillow.com/search/681a035dfa4e397cabb7e6fa?dest=bkng&cat=House&lat=40.43525&lng=-3.70435&language=pt
1755,Barrio del Pilar,
1756,Santo Domingo,
1757,La Latina,
1758,Plaza de España,
1759,Argüelles,
1760,Desarrollos de Tecnología Avanzada S.L.,https://dtamf.es/
1761,Guzmán el Bueno,
1762,Colón,
1763,Maravilloso estudio en Chamberi. Metro Quevedo,
1764,Ventura Rodríguez,
1765,Edificio Eloy Gonzalo 10,https://grupogmp.com/es/oficinas/eloy_gonzalo
1766,GO13D Apartamento Metro Bilbao WIFI - One-Bedroom Apartment,https://br.bluepillow.com/search/6811cb6a6178c7268f2e75f2?dest=bkng&cat=House&lat=40.43222&lng=-3.70022&language=pt
1767,Centro Óptico MARTIN ALVELO,https://www.centroopticomartinalvelo.es/
1768,Metro Guzmán el Bueno,
1769,Metro Gregorio Marañón,
1770,Valdezarza,
1771,Vicente Aleixandre,
1772,Luggage Storage Bilbao Metro Station - Radical Storage,https://radicalstorage.com/luggage-storage/madrid/alonso-martinez/luggage-storage-bilbao-subway-station?utm_source=gmb&utm_medium=madrid&utm_campaign=bilbao-metro-station&utm_content=websiteclick
1773,Metro Plaza España Salida Gran Vía,
1774,Núñez de Balboa,
1775,Estrecho,
1776,Plaza de Castilla,
1777,Metro Access,
1778,Tetuán,
1779,Cuzco,
1780,Metro Ríos Rosas,
1781,"Metro de Madrid, S.A. (Sede Social)",https://www.metromadrid.es/es
1782,Metro Avenida de América,https://www.metromadrid.es/
1783,Metro cuatro caminos,
1784,Ventilla,
1785,Metro Barrio Del Pilar,
1786,Luggage Storage Alonso Cano Metro Station - Radical Storage,https://radicalstorage.com/luggage-storage/madrid/chamartin-train-station/luggage-storage-alonso-cano-subway-station?utm_source=gmb&utm_medium=madrid&utm_campaign=alonso-cano-metro-station&utm_content=websiteclick
1787,Esseda,http://www.esseda.es/
1788,Diego de León,https://www.metromadrid.es/es/cierre-linea-4
1789,"Bravo Murillo 9, corrala histórica junto al metro Quevedo",https://wales-wanderlust.eu/quevedo-metro-apartamento-muy-tranquilo-en-bravo-murillo-9-corrala-historica-spain
1790,Estacion de metro de Serrano,
1791,Sevilla,
1792,Metro Barrio del Pilar,
1793,Metro Línea 10 (ascensor),
1794,Metro Valdeacederas,
1795,Francos Rodríguez,
1796,República Argentina,
1797,Metro La Ventilla,
1798,Divorare I Focaccia Madrid,https://www.divorare.com/?utm_source=GMB&utm_medium=gmb&utm_campaign=web+divorare+fuencarral
1799,Begoñahospital La Paz,
1800,Arapiles,
1801,Begoña - San Modesto,
1802,San Modesto - San Dacio,
1803,Bravo Murillo - Quevedo,
1804,Eloy Gonzalo,
1805,Álvarez de Castro - Eloy Gonzalo,
1806,Fuencarral - Alburquerque,
1807,Galileo,
1808,Luchana,
1809,Virgen de Aranzazu - San Dacio,
1810,Carranza,
1811,Glorieta Álvarez de Castro,
1812,Santa Engracia - García de Paredes,
1813,Ángel Múgica,
1814,Sagasta,
1815,Antonio Robles - Hospital Ramón Y Cajal,
1816,Guzmán El Bueno - Fernández de Los Ríos,
1817,José Abascal - Santa Engracia,
1818,Francisco de Rojas,
1819,Virgen de Aranzazu,
1820,Autobuses Sebastian Dominguez,
1821,Vallehermoso - Donoso Cortés,
1822,Pedro Rico 13,
1823,José Abascal - Modesto Lafuente,
1824,Cristóbal Bordiú - Alonso Cano,
1825,Santa Engracia - Bretón de Los Herreros,
1826,Santa Engracia - Caracas,
1827,Castellana - Sinesio Delgado,
1828,Blasco de Garay - Centro Mayores,
1829,Guzmán El Bueno - Fernando El Católico,
1830,Iglesia - Alonso Cano,
1831,Fuencarral - Bilbao,
1832,Plaza Chamberí,
1833,Bravo Murillo - Donoso Cortés,
1834,Luchana - Plaza Chamberí,
1835,Álvarez de Castro - José Abascal,
1836,Pedro Rico-Julio Palacios,
1837,Altamirano,
1838,Castellana - Cuatro Torres,
1839,ALSA,https://www.alsa.es/
1840,Plaza Castilla,
1841,Pedro Rico-Hospital La Paz,
1842,Monforte de Lemos-Parque Norte,
1843,Cuatro Caminos,
1844,Princesa - Rey Francisco,
1845,Modesto Lafuente - Ríos Rosas,
1846,San Modesto - Marcos Orueta,
1847,Pedro Rico - Hospital La Paz,
1848,Castellana - Ministerio Interior,
1849,Autobús,
1850,Castellana - Rafael Salgado,
1851,Almagro - Zurbano,
1852,Llano Castellano - Manuel Tovar,
1853,Interurbana de Autobuses S.A.,
1854,Cristo Rey,
1855,Estación de Autobuses Madrid Sur,
1856,Cuatro Torres,
1857,Castellana - Nudo Norte,
1858,Serrano - Diego de León,
1859,Castellana - Rosario Pino,
1860,Virgen del Puerto-Campo del Moro,
1861,Eduardo Dato,
1862,CENTRO DE CREACION PARA ESCRITORES SL,
1863,Kampamentos,https://kampamentos.com/
1864,Escuela Infantil Mafalda,https://escuelainfantilmafalda.es/
1865,Escuela Infantil Olavide,http://www.escuelaolavide.com/
1866,ATG Entertainment Spain,https://atgentertainment.es/
1867,Miami Ad School Madrid - Escuela de publicidad y creatividad,https://miamiadschool.es/
1868,Escuela Aprende a constelar en Madrid centro.,https://www.cursosconstelacionesfamiliaresmadrid.es/
1869,Baile de Salón José Ignacio | Escuela de Baile en Madrid,http://www.bailedesalonjoseignacio.com/
1870,Escuela de Canto Mónica Matabuena,https://monicamatabuena.com/estudia-conmigo
1871,Escuela De Pintura Y Galería Ara Arte,
1872,Escuela Excelente,http://www.escuelaexcelente.es/
1873,Escuela Arcos Centro Pedagógico Musical SL,https://www.arcosmusica.com/
1874,"Escuela RAquis -Escuela de Terapias Manuales- Quiromasaje, Osteopatía, Acupuntura, Shiatsu,...)",http://www.raquis.es/
1875,Municipal School of Dramatic Art,http://madrid.es/
1876,"Coco School, Escuela Europea para la Comunicación y las Artes Visuales",http://www.cocoschool.com/
1877,TRAZOS - Escuela Superior de Artes Digitales,http://www.trazos.net/?utm_campaign=GoogleMyBusiness
1878,Escuela de Maquillaje Workshop Experience,http://www.workshopexperience.com/
1879,SKR | ESCUELA DE GOBIERNO Y TRANSFORMACIÓN PÚBLICA,https://skr.es/
1880,School of Music Soto Mesa,http://www.sotomesa.com/
1881,Escuela Infantil Osa Menor,
1882,School dubbing Madrid,https://escueladedoblajedemadrid.es/
1883,Escuela de Arte La Palma,http://www.ealapalma.es/
1884,"CEV - Escuela Superior de Formación Audiovisual, Animación 3D y Nuevas Tecnologías",https://www.cev.com/
1885,A Son de Mar Escuela Náutica,http://asondemar.net/
1886,ESDIP_ Escuela de Arte sede 3,http://www.esdip.com/
1887,Academia Prime - Curso Presencial y Online AMAZON FBA y FBM,https://academiaprime.es/
1888,Escuela Voz y Palabra,https://ivoz.org/contacto
1889,taller de joyería,
1890,EERA Escuela Española de Registros Akáshicos. María Blanch,https://www.eera.es/
1891,Escuela Infantil Nemomarlin Chamberí,
1892,Escuela Celia Pareja,http://escuelaceliapareja.com/contacto/
1893,Escuela del Vino Matritense,http://www.lamatritense.wine/
1894,Espositivo Academy (escuela de arte),http://www.espositivoacademy.com/
1895,Preparador Museos,https://museospreparador.es/
1896,Escuela Infantil Chamberines,https://chamberines.com/
1897,Judo Suchil,http://www.gimnasiosuchil.com/
1898,Escuela Infantil Chiqui,https://www.escuelainfantilchiqui.es/
1899,Kohl School | Escuela de Maquillaje en Madrid,https://escuelademaquillajemadrid.com/
1900,Jorge Eines,http://www.jorge-eines.com/
1901,"Escuela Infantil ""Vallehermoso""",
1902,El Sitio de tu Recreo | Guardería en Chamberí | Escuela Infantil Juan de Austria,https://www.elsitiodeturecreo.com/
1903,35mm | Treintaycinco mm Escuela Audiovisual,https://35mm.es/?utm_source=gmb&utm_medium=organic&utm_campaign=35mm_organic_es_gmb&MLL=11835
1904,Escuela infantil TEO - Fdez. de la Hoz,https://www.escuelainfantilteo.es/centro-teo-fernandez-de-la-hoz/
1905,Elcano Nautical Studies Center,https://www.cenelcano.com/
1906,Escuela Sansana,http://escuelasansana.org/
1907,STOA MADRID: Escuela de Filosofía Estoica para la vida contemporánea,https://www.stoamadrid.es/
1908,La Escuela de Canal,http://www.laescueladecanal.com/
1909,ESCUELA BLANCA OTEYZA,https://escuelablancaoteyza.com/
1910,Sara Studio Escuela y Agencia de Modelos,http://www.sarastudio.com/
1911,Escuela de Educación Infantil El Duende,https://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Centro/Direcciones-y-telefonos/Escuela-infantil-municipal-El-Duende/?vgnextfmt=default&vgnextoid=db458899fc81c010VgnVCM1000000b205a0aRCRD&vgnextchannel=cac1d47ffee28010VgnVCM100000dc0ca8c0RCRD
1912,Official School of Languages ​​Jesus Maestro,https://site.educa.madrid.org/eoi.jesusmaestro.madrid/
1913,Afectiva: Escuela de Desarrollo Emocional y Social,https://afectivaescuela.es/
1914,Escuela,
1915,Escuela de Escritores,https://escueladeescritores.com/
1916,School of Design and Fashion ISA,https://academiasisa.com/
1917,Escuela de Música Creativa,https://www.musicacreativa.com/
1918,Cloudworks Cibeles,https://wearecloudworks.com/es/ubicaciones/cibeles
1919,Belafonte coworking,https://linktr.ee/belafonte.casa
1920,UNED,https://www.uned.es/
1921,Senior CEU University,https://www.universidadmayoresceu.es/
1922,Camilo Jose Cela University,https://www.ucjc.edu/
1923,Facultad de Enfermería y Fisioterapia Salus Infirmorum de la UPSA,http://www.saluscampusdemadrid.com/
1924,Universidad de las Hespérides,https://hesperides.edu.es/
1925,Camilo José Cela University,http://ucjc.edu/
1926,Universidad Oberta De Catalunya,
1927,University Ecclesiastical San Damaso,http://www.sandamaso.es/
1928,Higher Technical School of Industrial Engineering UPM,http://www.etsii.upm.es/
1929,Centro de Salud Universidad,http://www.madrid.es/portales/munimadrid/es/Inicio/Servicios-sociales-y-salud/Direcciones-y-telefonos/Centro-de-Salud-Palma-Norte?vgnextfmt=default&vgnextoid=26254b6faa61c010VgnVCM1000000b205a0aRCRD&vgnextchannel=2bc2c8eb248fe410VgnVCM1000000b205a0aRCRD
1930,universidad autónoma de Madrid,
1931,Federación Española de Universidades Populares,http://www.feup.org/
1932,Dirección General de Universidades y Enseñanzas Artísticas Superiores,http://www.madrid.org/cs/Satellite?c=CM_Agrupador_FP&cid=1109167989241&idConsejeria=1109266187254&idListConsj=1109265444710&idOrganismo=1109167989241&pagename=ComunidadMadrid/Estructura
1933,UNED - Departamento de Comunicación y Marketing,https://www.uned.es/universidad/inicio/comunicacion.html
1934,"UCM: Faculty of Nursing, Physiotherapy and Podiatry",https://enfermeria.ucm.es/
1935,universidad francisco vitoria,
1936,NGCAPITAL,https://ngcapital.es/category/nosotros/
1937,Universidad III apartment in Madrid,https://www.mithouse.es/en/rentals/apartment-madrid-universidad-iii-apartment-in-madrid-392749.html?idReferer=3773
1938,"Room Mate Madrid - Luxury living in Madrid center, 5GB | Hab. Nº5 Guzman Bueno",https://roommatemadrid.com/listing/en/152991
1939,LOUÉ,https://www.loue.es/
1940,LUXURY APARTMENT MONTELEON MADRID,https://br.bluepillow.com/search/623390d24c4d8d9b9b7968bf?dest=bpex&cat=House&lat=40.43216&lng=-3.70113&language=pt
1941,¡Apartamento de lujo en el centro de Madrid! - Two-Bedroom Apartment,https://br.bluepillow.com/search/65ca0de5671b07d23c6bf891?dest=bkng&cat=Apartment&lat=40.4346&lng=-3.70109&language=pt
1942,"Otaloras - Reparación de Calzado & Lujo, Copia de Llaves y Mandos",https://otaloras.com/
1943,Saigu Cosmetics Madrid,https://www.saigucosmetics.com/
1944,Lujo Y Estilo Decohogar,
1945,Chamberi I 2BR 2BH - Two-Bedroom Apartment,
1946,Apartamento de lujo en el centro,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D4478127%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1
1947,Restaurante Luxury,https://restaurante-luxury.eatbu.com/?lang=es
1948,Loft de Lujo en la Calle Almagro,https://www.decolar.com/hoteis/h-5939534
1949,Mr Lujo Urbano Gestión Inmobiliaria S.L,http://mrlujourbano.com/
1950,Chamberí Living - Nuevos Apartamentos de Lujo - One-Bedroom Apartment,https://br.bluepillow.com/search/65c9e8bd671b07d23c685fcb?dest=bkng&cat=Apartment&lat=40.43172&lng=-3.70793&language=pt
1951,Reforma integral de lujo,https://nans.es/
1952,Piso de lujo Malasaña VIII,
1953,LG Apartamento exclusivo de lujo - Deluxe Apartment,
1954,Apartamento DE Lujo DE 4 HAB Junto A Gran VIA,https://www.decolar.com/hoteis/h-5216301
1955,Escortpormadrid - Escorts de Lujo en Madrid,https://www.escortpormadrid.com/
1956,HORTALEZA LUXURY FLOOR,https://br.bluepillow.com/search/6233910c4c4d8d9b9b796ff1?dest=bpex&cat=House&lat=40.42388&lng=-3.6993&language=pt
1957,Lujo en Las 4 Torres! Business Area - One-Bedroom Apartment,
1958,Apartamento de lujo en Madrid Centro - Apartment,https://br.bluepillow.com/search/6626cf934338d48a8fcb4a13?dest=bkng&cat=Apartment&lat=40.42694&lng=-3.69432&language=pt
1959,JB.WATCHES-COMPRA-VENTA-EMPEÑO RELOJES DE LUJO,https://relojesluxury.com/
1960,Apartamento de Lujo en Gran via,https://br.bluepillow.com/search/68112919a74f8eb5bd26f1c6?dest=bpex&cat=Apartment&lat=40.42057&lng=-3.70068&language=pt
1961,Apartamento de Lujo en Gran via - One-Bedroom Apartment,https://br.bluepillow.com/search/662647764338d48a8fc946bf?dest=bkng&cat=House&lat=40.42015&lng=-3.69907&language=pt
1962,Duplex de Lujo en Almagro,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D4705859%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1
1963,"Room Mate Madrid - Luxury living in Madrid center, 6GB | Hab. Nº6 Guzman Bueno",https://roommatemadrid.com/listing/en/152997
1964,apartamento de lujo en malasaña alquiler temporal,
1965,Agencia de Lujo,https://agenciadelujo.com/
1966,Lujo con Piscina en Chamberí by My City Home,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D4972403%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1
1967,apartamento de lujo en GRAN VIA - Apartment,https://br.bluepillow.com/search/662647d44338d48a8fc97387?dest=bkng&cat=Apartment&lat=40.42045&lng=-3.70799&language=pt
1968,Luxury Chauffeur,https://www.choferdelujo.com/
1969,Apartamento lujo fuencarral chueca - Apartment,
1970,"Room Mate Madrid - Luxury living in Madrid center, 2 GB",https://roommatemadrid.com/listing/en/152985
1971,"Room Mate Madrid - Luxury living in Madrid center, 4GB | Hab. Nº4 Guzman Bueno",https://roommatemadrid.com/listing/en/152990
1972,Amor & Lujo,https://www.amorylujo.com/es/sobre-nosotras
1973,Joyería L'Ermitage · Compra Venta de Relojes de Lujo y Joyas,http://www.joyerialermitage.com/
1974,GRAN VIA CLASSIC LUXURY SUITES,
1975,Piso de lujo para familias en centro de Madrid,https://166653_1.holidayfuture.com/listings/430018?googleVR=1&utm_source=google&utm_medium=vacation_rentals
1976,Lujo en el centro - Two-Bedroom Apartment,https://br.bluepillow.com/search/662625764338d48a8fc69861?dest=bkng&cat=House&lat=40.414&lng=-3.69676&language=pt
1977,"Room Mate Madrid - Luxury living in Madrid center, 3GB | Hab. Nº3 Guzman Bueno",https://roommatemadrid.com/listing/en/152989
1978,Plaza mayor de lujo,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D3260647%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1
1979,LUXURY HOUSE-HERMOSA VIVIENDA LUJO-APPART DE LUXE - Three-Bedroom Apartment,https://br.bluepillow.com/search/65ca8db6671b07d23c6df986?dest=bkng&cat=Apartment&lat=40.4333&lng=-3.71551&language=pt
1980,Apartamento Lujo Bravo Murillo y Cuatro Caminos A - Apartment,https://br.bluepillow.com/search/5d6c8a7ec162693e744a66b2?dest=bkng&cat=House&lat=40.44984&lng=-3.70381&language=pt
1981,"Room Mate Madrid - Luxury living in Madrid center, 6ESP | Hab. Nº6 Espronceda",https://roommatemadrid.com/listing/en/138039
1982,Chic10 luxury Gran via - Three-Bedroom Apartment,https://br.bluepillow.com/search/694950960c60a53fb7cd8941?dest=nuit&cat=Apartment&lat=40.42257&lng=-3.7037&language=pt
1983,Lovely Apartments - Loft de lujo en la mejor ubicación de Madrid - Loft,https://br.bluepillow.com/search/6811c5cf6178c7268f2e0359?dest=bkng&cat=House&lat=40.41756&lng=-3.69648&language=pt
1984,"Room Mate Madrid - Luxury living in Madrid center, 2ESP | Hab. Nº2 Espronceda",https://roommatemadrid.com/listing/en/136186
1985,"Acompañantes de Lujo en Madrid, servicios exclusivos",
1986,Lujo en Barrio Salamanca - Three-Bedroom Apartment,https://br.bluepillow.com/search/65c9df2d671b07d23c67e167?dest=bkng&cat=House&lat=40.42738&lng=-3.67701&language=pt
1987,Duplex de lujo junto al Bernabéu Real Madrid - Three-Bedroom House,https://br.bluepillow.com/search/67a2283a5a2dfa15b1806faa?dest=bkng&cat=House&lat=40.45435&lng=-3.69598&language=pt
1988,Vive el Lujo en Goya con 3 hab ALQUILER TEMPORAL,https://br.bluepillow.com/search/67a4bebf064d51dcdc91a1d4?dest=bpex&cat=Apartment&lat=40.42497&lng=-3.66943&language=pt
1989,Apartamento de lujo todo incluido a 10 minutos de IE Business School.,https://www.decolar.com/hoteis/h-5611112
1990,Hogar Madrid | Inmobiliaria de Lujo en Madrid,http://hogarmadrid.es/
1991,Joyería Libremol . Compra Venta de Relojes de Lujo y ocasión,https://www.joyerialibremol.com/
1992,apartamento de diseno de lujo en lavapies,https://br.bluepillow.com/search/65de2f7e53168d605d3de8fc?dest=ago&cat=Apartment&lat=40.40977&lng=-3.69801&language=pt
1993,"Wanderlust Gran Vía, A luxury experience in this centrally located lodging",https://br.bluepillow.com/search/6811583ca74f8eb5bd28b3a8?dest=bpex&cat=Apartment&lat=40.42226&lng=-3.71152&language=pt
1994,Apartamento de lujo,
1995,Fortuny Real Estate | Inmobiliaria de lujo Madrid,https://www.fortunyrealestate.com/?utm_source=GMB&utm_medium=web&utm_campaign=GMB
1996,MyHouseSpain - Apartamento de lujo en Malasaña - MHM - Apartment with Shower,
1997,Lujo junto al Bernabeu by Exyca - Two-Bedroom Apartment,https://br.bluepillow.com/search/65c9f4cd671b07d23c691465?dest=bkng&cat=House&lat=40.45571&lng=-3.69613&language=pt
1998,Edificio de lujo en Centro de Madrid- SAN MARCOS - Two-Bedroom Apartment,https://br.bluepillow.com/search/67a22dcf5a2dfa15b182286d?dest=bkng&cat=House&lat=40.4212&lng=-3.69837&language=pt
1999,Apartamento de Lujo a Pocos Pasos del Four Seasons Hotel,https://br.bluepillow.com/search/68110141a74f8eb5bd25d3a9?dest=bpex&cat=Apartment&lat=40.41872&lng=-3.70292&language=pt
2000,Espacios González y Asociados,
